x,y,name,role,n,xend,yend,weight
0.008855315190928456,0.7123154151034568,Anupam Kher,cast,43,0.8913765666155853,0.5360886166948104,NA
0.008855315190928456,0.7123154151034568,Anupam Kher,cast,43,0.4383371101689941,0.7697288120107393,NA
0.008855315190928456,0.7123154151034568,Anupam Kher,cast,43,0.06674514957643601,0.3775202343750486,NA
0.07309052920460635,0.5413258202890004,Amitabh Bachchan,cast,28,0,0.1223481285853371,NA
0.07309052920460635,0.5413258202890004,Amitabh Bachchan,cast,28,0.8764188689399065,0.2144525143213662,2
0.07309052920460635,0.5413258202890004,Amitabh Bachchan,cast,28,0.6325972957402296,0.47513578265396444,NA
0.07309052920460635,0.5413258202890004,Amitabh Bachchan,cast,28,1,0.01460660929025799,NA
0.07309052920460635,0.5413258202890004,Amitabh Bachchan,cast,28,0.5951106267093207,0.09962281512732145,6
0.07309052920460635,0.5413258202890004,Amitabh Bachchan,cast,28,0.8913765666155853,0.5360886166948104,NA
0.07309052920460635,0.5413258202890004,Amitabh Bachchan,cast,28,0.4383371101689941,0.7697288120107393,NA
0.07309052920460635,0.5413258202890004,Amitabh Bachchan,cast,28,0.06674514957643601,0.3775202343750486,NA
0.29982666670346714,0.6190460314403681,Julie Tejwani,cast,33,0.8473076064086437,0.5708085437787178,NA
0.29982666670346714,0.6190460314403681,Julie Tejwani,cast,33,0.5220248005480416,0,NA
0.29982666670346714,0.6190460314403681,Julie Tejwani,cast,33,0.4048764929395488,0.8049029428215323,62
0.29982666670346714,0.6190460314403681,Julie Tejwani,cast,33,0.5866323511701816,0.27103280666446145,NA
0.29982666670346714,0.6190460314403681,Julie Tejwani,cast,33,0.4403561650564022,1,NA
0.29982666670346714,0.6190460314403681,Julie Tejwani,cast,33,0.8185030981111335,0.0779654465716947,NA
0.29982666670346714,0.6190460314403681,Julie Tejwani,cast,33,0.07309052920460635,0.5413258202890004,NA
0.29982666670346714,0.6190460314403681,Julie Tejwani,cast,33,0,0.1223481285853371,NA
0.29982666670346714,0.6190460314403681,Julie Tejwani,cast,33,0.8764188689399065,0.2144525143213662,NA
0.29982666670346714,0.6190460314403681,Julie Tejwani,cast,33,0.6325972957402296,0.47513578265396444,48
0.29982666670346714,0.6190460314403681,Julie Tejwani,cast,33,1,0.01460660929025799,NA
0.29982666670346714,0.6190460314403681,Julie Tejwani,cast,33,0.5951106267093207,0.09962281512732145,NA
0.29982666670346714,0.6190460314403681,Julie Tejwani,cast,33,0.8913765666155853,0.5360886166948104,NA
0.29982666670346714,0.6190460314403681,Julie Tejwani,cast,33,0.4383371101689941,0.7697288120107393,NA
0.29982666670346714,0.6190460314403681,Julie Tejwani,cast,33,0.06674514957643601,0.3775202343750486,42
0.3533790604480337,0.7216917462076694,Shah Rukh Khan,cast,35,0.29982666670346714,0.6190460314403681,NA
0.3533790604480337,0.7216917462076694,Shah Rukh Khan,cast,35,0.8473076064086437,0.5708085437787178,8
0.3533790604480337,0.7216917462076694,Shah Rukh Khan,cast,35,0.5220248005480416,0,NA
0.3533790604480337,0.7216917462076694,Shah Rukh Khan,cast,35,0.4048764929395488,0.8049029428215323,NA
0.3533790604480337,0.7216917462076694,Shah Rukh Khan,cast,35,0.5866323511701816,0.27103280666446145,NA
0.3533790604480337,0.7216917462076694,Shah Rukh Khan,cast,35,0.4403561650564022,1,6
0.3533790604480337,0.7216917462076694,Shah Rukh Khan,cast,35,0.8185030981111335,0.0779654465716947,NA
0.3533790604480337,0.7216917462076694,Shah Rukh Khan,cast,35,0.07309052920460635,0.5413258202890004,6
0.3533790604480337,0.7216917462076694,Shah Rukh Khan,cast,35,0,0.1223481285853371,4
0.3533790604480337,0.7216917462076694,Shah Rukh Khan,cast,35,0.8764188689399065,0.2144525143213662,10
0.3533790604480337,0.7216917462076694,Shah Rukh Khan,cast,35,0.6325972957402296,0.47513578265396444,NA
0.3533790604480337,0.7216917462076694,Shah Rukh Khan,cast,35,1,0.01460660929025799,NA
0.3533790604480337,0.7216917462076694,Shah Rukh Khan,cast,35,0.5951106267093207,0.09962281512732145,6
0.3533790604480337,0.7216917462076694,Shah Rukh Khan,cast,35,0.8913765666155853,0.5360886166948104,NA
0.3533790604480337,0.7216917462076694,Shah Rukh Khan,cast,35,0.4383371101689941,0.7697288120107393,NA
0.3533790604480337,0.7216917462076694,Shah Rukh Khan,cast,35,0.06674514957643601,0.3775202343750486,NA
0.4048764929395488,0.8049029428215323,Rupa Bhimani,cast,31,0.5866323511701816,0.27103280666446145,NA
0.4048764929395488,0.8049029428215323,Rupa Bhimani,cast,31,0.4403561650564022,1,NA
0.4048764929395488,0.8049029428215323,Rupa Bhimani,cast,31,0.8185030981111335,0.0779654465716947,NA
0.4048764929395488,0.8049029428215323,Rupa Bhimani,cast,31,0.07309052920460635,0.5413258202890004,NA
0.4048764929395488,0.8049029428215323,Rupa Bhimani,cast,31,0,0.1223481285853371,NA
0.4048764929395488,0.8049029428215323,Rupa Bhimani,cast,31,0.8764188689399065,0.2144525143213662,NA
0.4048764929395488,0.8049029428215323,Rupa Bhimani,cast,31,0.6325972957402296,0.47513578265396444,44
0.4048764929395488,0.8049029428215323,Rupa Bhimani,cast,31,1,0.01460660929025799,NA
0.4048764929395488,0.8049029428215323,Rupa Bhimani,cast,31,0.5951106267093207,0.09962281512732145,NA
0.4048764929395488,0.8049029428215323,Rupa Bhimani,cast,31,0.8913765666155853,0.5360886166948104,NA
0.4048764929395488,0.8049029428215323,Rupa Bhimani,cast,31,0.4383371101689941,0.7697288120107393,NA
0.4048764929395488,0.8049029428215323,Rupa Bhimani,cast,31,0.06674514957643601,0.3775202343750486,40
0.4383371101689941,0.7697288120107393,Fred Tatasciore,cast,23,0.06674514957643601,0.3775202343750486,NA
0.4403561650564022,1,Om Puri,cast,30,0.8185030981111335,0.0779654465716947,NA
0.4403561650564022,1,Om Puri,cast,30,0.07309052920460635,0.5413258202890004,4
0.4403561650564022,1,Om Puri,cast,30,0,0.1223481285853371,6
0.4403561650564022,1,Om Puri,cast,30,0.8764188689399065,0.2144525143213662,4
0.4403561650564022,1,Om Puri,cast,30,0.6325972957402296,0.47513578265396444,NA
0.4403561650564022,1,Om Puri,cast,30,1,0.01460660929025799,NA
0.4403561650564022,1,Om Puri,cast,30,0.5951106267093207,0.09962281512732145,8
0.4403561650564022,1,Om Puri,cast,30,0.8913765666155853,0.5360886166948104,NA
0.4403561650564022,1,Om Puri,cast,30,0.4383371101689941,0.7697288120107393,NA
0.4403561650564022,1,Om Puri,cast,30,0.06674514957643601,0.3775202343750486,NA
0.5220248005480416,0,Takahiro Sakurai,cast,32,0.4048764929395488,0.8049029428215323,NA
0.5220248005480416,0,Takahiro Sakurai,cast,32,0.5866323511701816,0.27103280666446145,NA
0.5220248005480416,0,Takahiro Sakurai,cast,32,0.4403561650564022,1,NA
0.5220248005480416,0,Takahiro Sakurai,cast,32,0.8185030981111335,0.0779654465716947,26
0.5220248005480416,0,Takahiro Sakurai,cast,32,0.07309052920460635,0.5413258202890004,NA
0.5220248005480416,0,Takahiro Sakurai,cast,32,0,0.1223481285853371,NA
0.5220248005480416,0,Takahiro Sakurai,cast,32,0.8764188689399065,0.2144525143213662,NA
0.5220248005480416,0,Takahiro Sakurai,cast,32,0.6325972957402296,0.47513578265396444,NA
0.5220248005480416,0,Takahiro Sakurai,cast,32,1,0.01460660929025799,NA
0.5220248005480416,0,Takahiro Sakurai,cast,32,0.5951106267093207,0.09962281512732145,NA
0.5220248005480416,0,Takahiro Sakurai,cast,32,0.8913765666155853,0.5360886166948104,NA
0.5220248005480416,0,Takahiro Sakurai,cast,32,0.4383371101689941,0.7697288120107393,NA
0.5220248005480416,0,Takahiro Sakurai,cast,32,0.06674514957643601,0.3775202343750486,NA
0.5866323511701816,0.27103280666446145,Akshay Kumar,cast,30,0.4403561650564022,1,4
0.5866323511701816,0.27103280666446145,Akshay Kumar,cast,30,0.8185030981111335,0.0779654465716947,NA
0.5866323511701816,0.27103280666446145,Akshay Kumar,cast,30,0.07309052920460635,0.5413258202890004,NA
0.5866323511701816,0.27103280666446145,Akshay Kumar,cast,30,0,0.1223481285853371,14
0.5866323511701816,0.27103280666446145,Akshay Kumar,cast,30,0.8764188689399065,0.2144525143213662,NA
0.5866323511701816,0.27103280666446145,Akshay Kumar,cast,30,0.6325972957402296,0.47513578265396444,NA
0.5866323511701816,0.27103280666446145,Akshay Kumar,cast,30,1,0.01460660929025799,NA
0.5866323511701816,0.27103280666446145,Akshay Kumar,cast,30,0.5951106267093207,0.09962281512732145,6
0.5866323511701816,0.27103280666446145,Akshay Kumar,cast,30,0.8913765666155853,0.5360886166948104,NA
0.5866323511701816,0.27103280666446145,Akshay Kumar,cast,30,0.4383371101689941,0.7697288120107393,NA
0.5866323511701816,0.27103280666446145,Akshay Kumar,cast,30,0.06674514957643601,0.3775202343750486,NA
0.5951106267093207,0.09962281512732145,Kareena Kapoor,cast,25,0.8913765666155853,0.5360886166948104,NA
0.5951106267093207,0.09962281512732145,Kareena Kapoor,cast,25,0.4383371101689941,0.7697288120107393,NA
0.5951106267093207,0.09962281512732145,Kareena Kapoor,cast,25,0.06674514957643601,0.3775202343750486,NA
0.6325972957402296,0.47513578265396444,Rajesh Kava,cast,26,1,0.01460660929025799,NA
0.6325972957402296,0.47513578265396444,Rajesh Kava,cast,26,0.5951106267093207,0.09962281512732145,NA
0.6325972957402296,0.47513578265396444,Rajesh Kava,cast,26,0.8913765666155853,0.5360886166948104,NA
0.6325972957402296,0.47513578265396444,Rajesh Kava,cast,26,0.4383371101689941,0.7697288120107393,NA
0.6325972957402296,0.47513578265396444,Rajesh Kava,cast,26,0.06674514957643601,0.3775202343750486,40
0.8185030981111335,0.0779654465716947,Yuki Kaji,cast,29,0.07309052920460635,0.5413258202890004,NA
0.8185030981111335,0.0779654465716947,Yuki Kaji,cast,29,0,0.1223481285853371,NA
0.8185030981111335,0.0779654465716947,Yuki Kaji,cast,29,0.8764188689399065,0.2144525143213662,NA
0.8185030981111335,0.0779654465716947,Yuki Kaji,cast,29,0.6325972957402296,0.47513578265396444,NA
0.8185030981111335,0.0779654465716947,Yuki Kaji,cast,29,1,0.01460660929025799,NA
0.8185030981111335,0.0779654465716947,Yuki Kaji,cast,29,0.5951106267093207,0.09962281512732145,NA
0.8185030981111335,0.0779654465716947,Yuki Kaji,cast,29,0.8913765666155853,0.5360886166948104,NA
0.8185030981111335,0.0779654465716947,Yuki Kaji,cast,29,0.4383371101689941,0.7697288120107393,NA
0.8185030981111335,0.0779654465716947,Yuki Kaji,cast,29,0.06674514957643601,0.3775202343750486,NA
0.8473076064086437,0.5708085437787178,Naseeruddin Shah,cast,32,0.5220248005480416,0,NA
0.8473076064086437,0.5708085437787178,Naseeruddin Shah,cast,32,0.4048764929395488,0.8049029428215323,NA
0.8473076064086437,0.5708085437787178,Naseeruddin Shah,cast,32,0.5866323511701816,0.27103280666446145,NA
0.8473076064086437,0.5708085437787178,Naseeruddin Shah,cast,32,0.4403561650564022,1,2
0.8473076064086437,0.5708085437787178,Naseeruddin Shah,cast,32,0.8185030981111335,0.0779654465716947,NA
0.8473076064086437,0.5708085437787178,Naseeruddin Shah,cast,32,0.07309052920460635,0.5413258202890004,NA
0.8473076064086437,0.5708085437787178,Naseeruddin Shah,cast,32,0,0.1223481285853371,2
0.8473076064086437,0.5708085437787178,Naseeruddin Shah,cast,32,0.8764188689399065,0.2144525143213662,2
0.8473076064086437,0.5708085437787178,Naseeruddin Shah,cast,32,0.6325972957402296,0.47513578265396444,NA
0.8473076064086437,0.5708085437787178,Naseeruddin Shah,cast,32,1,0.01460660929025799,NA
0.8473076064086437,0.5708085437787178,Naseeruddin Shah,cast,32,0.5951106267093207,0.09962281512732145,NA
0.8473076064086437,0.5708085437787178,Naseeruddin Shah,cast,32,0.8913765666155853,0.5360886166948104,NA
0.8473076064086437,0.5708085437787178,Naseeruddin Shah,cast,32,0.4383371101689941,0.7697288120107393,NA
0.8473076064086437,0.5708085437787178,Naseeruddin Shah,cast,32,0.06674514957643601,0.3775202343750486,NA
0.8764188689399065,0.2144525143213662,Boman Irani,cast,27,0.6325972957402296,0.47513578265396444,NA
0.8764188689399065,0.2144525143213662,Boman Irani,cast,27,1,0.01460660929025799,NA
0.8764188689399065,0.2144525143213662,Boman Irani,cast,27,0.5951106267093207,0.09962281512732145,6
0.8764188689399065,0.2144525143213662,Boman Irani,cast,27,0.8913765666155853,0.5360886166948104,NA
0.8764188689399065,0.2144525143213662,Boman Irani,cast,27,0.4383371101689941,0.7697288120107393,NA
0.8764188689399065,0.2144525143213662,Boman Irani,cast,27,0.06674514957643601,0.3775202343750486,NA
0.8913765666155853,0.5360886166948104,Samuel L. Jackson,cast,24,0.4383371101689941,0.7697288120107393,NA
0.8913765666155853,0.5360886166948104,Samuel L. Jackson,cast,24,0.06674514957643601,0.3775202343750486,NA
1,0.01460660929025799,Vincent Tong,cast,26,0.5951106267093207,0.09962281512732145,NA
1,0.01460660929025799,Vincent Tong,cast,26,0.8913765666155853,0.5360886166948104,NA
1,0.01460660929025799,Vincent Tong,cast,26,0.4383371101689941,0.7697288120107393,NA
1,0.01460660929025799,Vincent Tong,cast,26,0.06674514957643601,0.3775202343750486,NA
0.008855315190928456,0.7123154151034568,Anupam Kher,cast,43,0.008855315190928456,0.7123154151034568,NA
0.3533790604480337,0.7216917462076694,Shah Rukh Khan,cast,35,0.3533790604480337,0.7216917462076694,NA
0.29982666670346714,0.6190460314403681,Julie Tejwani,cast,33,0.29982666670346714,0.6190460314403681,NA
0.8473076064086437,0.5708085437787178,Naseeruddin Shah,cast,32,0.8473076064086437,0.5708085437787178,NA
0.5220248005480416,0,Takahiro Sakurai,cast,32,0.5220248005480416,0,NA
0.4048764929395488,0.8049029428215323,Rupa Bhimani,cast,31,0.4048764929395488,0.8049029428215323,NA
0.5866323511701816,0.27103280666446145,Akshay Kumar,cast,30,0.5866323511701816,0.27103280666446145,NA
0.4403561650564022,1,Om Puri,cast,30,0.4403561650564022,1,NA
0.8185030981111335,0.0779654465716947,Yuki Kaji,cast,29,0.8185030981111335,0.0779654465716947,NA
0.07309052920460635,0.5413258202890004,Amitabh Bachchan,cast,28,0.07309052920460635,0.5413258202890004,NA
0,0.1223481285853371,Paresh Rawal,cast,28,0,0.1223481285853371,NA
0.8764188689399065,0.2144525143213662,Boman Irani,cast,27,0.8764188689399065,0.2144525143213662,NA
0.6325972957402296,0.47513578265396444,Rajesh Kava,cast,26,0.6325972957402296,0.47513578265396444,NA
1,0.01460660929025799,Vincent Tong,cast,26,1,0.01460660929025799,NA
0.5951106267093207,0.09962281512732145,Kareena Kapoor,cast,25,0.5951106267093207,0.09962281512732145,NA
0.8913765666155853,0.5360886166948104,Samuel L. Jackson,cast,24,0.8913765666155853,0.5360886166948104,NA
0.4383371101689941,0.7697288120107393,Fred Tatasciore,cast,23,0.4383371101689941,0.7697288120107393,NA
0.06674514957643601,0.3775202343750486,Jigna Bhardwaj,cast,23,0.06674514957643601,0.3775202343750486,NA
