x,y,name,role,n,xend,yend,weight
0.5339448493379012,0.44638327426999863,Takahiro Sakurai,cast,32,0.6298551901089289,0.7428430716815869,26
0.5339448493379012,0.44638327426999863,Takahiro Sakurai,cast,32,0.09563429562436829,0.7397089249338475,NA
0.5339448493379012,0.44638327426999863,Takahiro Sakurai,cast,32,1,0.7267189582391343,NA
0.5339448493379012,0.44638327426999863,Takahiro Sakurai,cast,32,0.10791971719129421,0.22633086500876629,NA
0.5339448493379012,0.44638327426999863,Takahiro Sakurai,cast,32,0,0.47561302666134264,NA
0.5339448493379012,0.44638327426999863,Takahiro Sakurai,cast,32,0.2432230950340692,0.01520398199930005,NA
0.5339448493379012,0.44638327426999863,Takahiro Sakurai,cast,32,0.11244339160294592,0.6117090696849887,NA
0.5339448493379012,0.44638327426999863,Takahiro Sakurai,cast,32,0.9982165355971485,0.37182594518228423,NA
0.5339448493379012,0.44638327426999863,Takahiro Sakurai,cast,32,0.7084885819232201,0,NA
0.5339448493379012,0.44638327426999863,Takahiro Sakurai,cast,32,0.43409823693741123,0.9139207012648842,NA
0.5339448493379012,0.44638327426999863,Takahiro Sakurai,cast,32,0.47389561009633496,0.11103863579176036,NA
0.5339448493379012,0.44638327426999863,Takahiro Sakurai,cast,32,0.4455713363907658,0.3201019398257792,NA
0.5692094049040997,0.7557504661490386,Shah Rukh Khan,cast,35,0.5098707720340614,0.31047151633739795,NA
0.5692094049040997,0.7557504661490386,Shah Rukh Khan,cast,35,0.4635215590073919,0.8499478444324585,8
0.5692094049040997,0.7557504661490386,Shah Rukh Khan,cast,35,0.5339448493379012,0.44638327426999863,NA
0.5692094049040997,0.7557504661490386,Shah Rukh Khan,cast,35,0.8875959956898625,0.8424931188383274,NA
0.5692094049040997,0.7557504661490386,Shah Rukh Khan,cast,35,0.633478891302545,1,NA
0.5692094049040997,0.7557504661490386,Shah Rukh Khan,cast,35,0.5224381596746875,0.6462772993343868,6
0.5692094049040997,0.7557504661490386,Shah Rukh Khan,cast,35,0.6298551901089289,0.7428430716815869,NA
0.5692094049040997,0.7557504661490386,Shah Rukh Khan,cast,35,0.09563429562436829,0.7397089249338475,6
0.5692094049040997,0.7557504661490386,Shah Rukh Khan,cast,35,1,0.7267189582391343,4
0.5692094049040997,0.7557504661490386,Shah Rukh Khan,cast,35,0.10791971719129421,0.22633086500876629,10
0.5692094049040997,0.7557504661490386,Shah Rukh Khan,cast,35,0,0.47561302666134264,NA
0.5692094049040997,0.7557504661490386,Shah Rukh Khan,cast,35,0.2432230950340692,0.01520398199930005,NA
0.5692094049040997,0.7557504661490386,Shah Rukh Khan,cast,35,0.11244339160294592,0.6117090696849887,NA
0.5692094049040997,0.7557504661490386,Shah Rukh Khan,cast,35,0.9982165355971485,0.37182594518228423,6
0.5692094049040997,0.7557504661490386,Shah Rukh Khan,cast,35,0.7084885819232201,0,NA
0.5692094049040997,0.7557504661490386,Shah Rukh Khan,cast,35,0.43409823693741123,0.9139207012648842,NA
0.5692094049040997,0.7557504661490386,Shah Rukh Khan,cast,35,0.47389561009633496,0.11103863579176036,NA
0.5692094049040997,0.7557504661490386,Shah Rukh Khan,cast,35,0.4455713363907658,0.3201019398257792,NA
0.6298551901089289,0.7428430716815869,Yuki Kaji,cast,29,0.09563429562436829,0.7397089249338475,NA
0.6298551901089289,0.7428430716815869,Yuki Kaji,cast,29,1,0.7267189582391343,NA
0.6298551901089289,0.7428430716815869,Yuki Kaji,cast,29,0.10791971719129421,0.22633086500876629,NA
0.6298551901089289,0.7428430716815869,Yuki Kaji,cast,29,0,0.47561302666134264,NA
0.6298551901089289,0.7428430716815869,Yuki Kaji,cast,29,0.2432230950340692,0.01520398199930005,NA
0.6298551901089289,0.7428430716815869,Yuki Kaji,cast,29,0.11244339160294592,0.6117090696849887,NA
0.6298551901089289,0.7428430716815869,Yuki Kaji,cast,29,0.9982165355971485,0.37182594518228423,NA
0.6298551901089289,0.7428430716815869,Yuki Kaji,cast,29,0.7084885819232201,0,NA
